Latitude,Longitude,cidade,estado
-14.156742749999973,-47.51699200558055,alto paraiso de goias,GO
-23.3241638322671,-46.2212980192523,santa isabel,SP
-18.44759278432074,-50.48376590136754,quirinopolis,GO
-8.159346308551697,-35.98940379936826,caruaru,PE
-22.517233346968318,-42.09914648335497,casimiro de abreu,RJ
-23.045462917953223,-49.71641549266191,chavantes,SP
-18.32553786997888,-40.76676897609243,ecoporanga,ES
-22.671629535008144,-45.01111553921781,cachoeira paulista,SP
-17.833330797999963,-50.88262933472879,rio verde,GO
-3.8734661862619504,-38.6125043237296,maracanau,CE
-26.144067682114958,-50.447525790302166,canoinhas,SC
-20.29835472588679,-47.823150832934815,ituverava,SP
-3.1767231796613244,-41.86890801472465,buriti dos lopes,PI
-14.36074260695294,-42.0800668268286,rio do antonio,BA
-21.894580632596607,-49.591121922015226,guaranta,SP
-20.366747558842075,-45.797326196819185,santa luzia,MG
-3.7999863595939622,-49.67443015761582,tucurui,PA
-23.079349305159347,-52.44818030484919,paranavai,PR
-25.429428904259446,-49.16142452772263,pinhais,PR
-18.78058222999693,-41.957315415645354,governador valadares,MG
-22.068888690100017,-42.110068366523286,trajano de moraes,RJ
-19.837961740138628,-43.655649838455254,caete,MG
-1.7333115207972685,-48.82429303288144,abaetetuba,PA
-21.240022486204506,-44.988636992463526,lavras,MG
-10.285568036854146,-37.936047041218785,coronel joao sa,BA
-20.599750234958215,-42.18075132899009,divino,MG
-13.091930001688365,-42.68290661040888,macaubas,BA
-21.687887126185863,-51.017355176476926,lucelia,SP
-8.093402105931801,-36.32315486901727,brejo da madre de deus,PE
-17.188074234864047,-41.69725090409772,carai,MG
-24.78855025535866,-53.298755645894175,corbelia,PR
-21.976854805312662,-45.4327699975655,varginha,MG
-20.411677152949185,-43.58574554338321,ouro preto,MG
-17.22969997643706,-39.21158968431519,prado,BA
-9.383225311291394,-59.72093197894809,colniza,MT
-20.82873126120382,-40.73242211971093,piuma,ES
-22.228545922783674,-50.918491254056974,rancharia,SP
-20.516916031601752,-48.56722938681158,barretos,SP
-16.354636371944636,-39.57736546022551,eunapolis,BA
-8.56811174999997,-38.40626312499999,floresta,PE
-30.861175278892468,-51.621753612712375,sao jose do norte,RS
-22.716797802376185,-42.63455630358209,rio bonito,RJ
-26.960305924931774,-51.76612457519778,vargem bonita,SC
-22.941083491593893,-47.270360743666274,monte mor,SP
-11.404921381469235,-39.45647937602392,valente,BA
-7.854460030085123,-46.14548873518444,balsas,MA
-20.689423700323736,-50.041344746322146,nhandeara,SP
-12.87052805078686,-38.318040569853174,lauro de freitas,BA
-29.946081744128797,-50.229750484732705,osorio,RS
-21.706160473427822,-45.87766525578399,machado,MG
-29.49493783647639,-51.140296627018344,sao leopoldo,RS
-7.059489434027611,-36.36417348669471,soledade,PB
-22.6575034356712,-50.41617954905162,assis,SP
-20.676161239687744,-40.496503321102495,guarapari,ES
-22.739066439731815,-52.345620762585284,santo antonio do caiua,PR
-29.851412734821807,-51.14852893355027,esteio,RS
-21.578745497369546,-41.912272265223876,cambuci,RJ
-25.233175033451523,-48.89858240144473,campina grande do sul,PR
-19.461812265705053,-40.96863975930931,baixo guandu,ES
-22.359432016734104,-49.52042025419799,fernao,SP
-21.75500926543436,-48.829138409433064,ibitinga,SP
-21.83615021022616,-47.24719375530081,santa cruz das palmeiras,SP
-22.902923579688974,-43.47814783504252,vila muriqui,RJ
-18.738310432466367,-39.89715119508916,sao mateus,ES
-3.9291928486294676,-41.71134583559379,piracuruca,PI
-22.03320544676236,-42.37484334761082,cordeiro,RJ
-30.023966313616384,-52.91962641547844,cachoeira do sul,RS
-22.48870674810179,-43.85649825,barra do pirai,RJ
-24.817565253417538,-50.010770185582025,castro,PR
-6.3972690268602115,-38.892002076159386,ico,CE
-19.455100308286653,-44.227260639764296,sete lagoas,MG
-18.402430879562804,-49.240969156505486,itumbiara,GO
-23.5171319210356,-47.28160040541583,aluminio,SP
-17.87937342093128,-51.72085278778702,jatai,GO
-27.343513499999972,-53.384466816187434,frederico westphalen,RS
-24.17209456401927,-53.02084996906231,goioere,PR
-9.557649564914072,-37.38321442520486,sao jose da tapera,AL
-26.259138006670753,-51.03932529292703,porto uniao,SC
-14.392373588818339,-51.00085390628256,cocalinho,MT
-27.298843796487926,-50.577819725768165,curitibanos,SC
-27.385976073564812,-51.2404983318434,campos novos,SC
-23.46822544664785,-45.02963606704253,ubatuba,SP
-14.599187291784329,-40.91854155439199,monte santo de minas,MG
-19.785379258802752,-44.07264234159983,ribeirao das neves,MG
-21.469576353894592,-47.56670177781807,sao simao,SP
-17.463227240340455,-48.20237606099137,urutai,GO
-16.564685325921246,-41.513129716924105,itaobim,MG
-22.02514500554068,-44.32005423277596,liberdade,MG
-20.28316991272669,-45.5376749863561,arcos,MG
-8.524594549523268,-35.3827126540221,ribeirao,PE
-3.7448149641727473,-45.402712717991875,santa ines,MA
-18.592297123233337,-46.6597368221882,patos de minas,MG
-21.415615671914033,-50.079291249999955,penapolis,SP
-3.8737108671585716,-38.46310967738198,eusebio,CE
-15.038646059719403,-41.93286579162161,cordeiros,BA
-28.56568239495205,-52.71591573561645,victor graeff,RS
-17.258309481414027,-53.11333651878355,santa rita do araguaia,GO
-15.828576887396023,-54.30797807328677,poxoreu,MT
-6.368126905027098,-48.0747973629299,ananas,TO
-22.413605550763954,-45.79423535138156,conceicao dos ouros,MG
-12.135113878714014,-38.3920131734079,alagoinhas,BA
-22.09867877824645,-41.50083288597105,sao joao da barra,RJ
-22.523581260961596,-46.64456325582228,lindoia,SP
-16.602257939130133,-48.973742444143454,bonfinopolis,GO
-27.181556665375396,-51.23418049471728,ibiam,SC
-22.874952755335222,-46.792682397258666,morungaba,SP
-20.901400408869954,-51.378783381774326,andradina,SP
-23.357055005657188,-47.85026427564555,tatui,SP
-15.745051499999974,-40.71307674999998,mata verde,MG
-23.18545659466824,-50.64998636607449,cornelio procopio,PR
-3.4791844244299774,-39.57759849317695,itapipoca,CE
-22.54465556032751,-44.78832630256208,queluz,SP
-24.193916461075396,-51.92483946474832,godoy moreira,PR
-22.587437721887532,-47.511270784967905,iracemapolis,SP
-17.397820588840034,-45.11896314873441,buritizeiro,MG
-10.824873906833579,-42.724554128365,xique-xique,BA
-14.448085277990982,-49.12742686942185,uruacu,GO
-6.4664113318668495,-35.94585285656812,japi,RN
-20.078684554783596,-44.58024416783266,itauna,MG
-29.505050286441712,-55.12393910885457,sao francisco de assis,RS
-21.005869401998723,-48.224364555774386,pitangueiras,SP
-3.262718923096787,-45.654282521135954,ze doca,MA
-21.478599951683123,-51.54886299522693,dracena,SP
-22.650726325346014,-43.31190206167898,papucaia,RJ
-5.080063494020755,-37.61657822939308,barauna,RN
-20.47640996934932,-45.463227104960694,formiga,MG
-26.889044697966924,-49.348316903043596,rodeio,SC
-13.857715672644412,-40.0898318142641,jequie,BA
-14.376488840253826,-44.187651015158366,juvenilia,MG
-21.7788172062839,-45.96970796005921,poco fundo,MG
-22.70477679807383,-46.79266047170934,amparo,SP
-28.384864172366623,-49.41937907431229,lauro muller,SC
-22.67073768457108,-43.60392512804974,japeri,RJ
-22.97768775779359,-49.87312100712323,ourinhos,SP
-8.66659651783523,-35.89921066630149,lagoa dos gatos,PE
-23.79200973977469,-46.837728699394994,embu-guacu,SP
-21.66838534349821,-47.302344778508115,tambau,SP
-20.71794575320083,-47.87920899573371,orlandia,SP
-6.727578846256014,-35.614404778820365,bananeiras,PB
-20.3872618845893,-42.15280167141624,sao joao do manhuacu,MG
-27.90513892283895,-52.960594567121746,sarandi,RS
-21.29491298687572,-44.92494914890777,congonhas,MG
-21.105274726348966,-45.60284049684048,boa esperanca,MG
-12.539430592213165,-49.92700015925655,sandolandia,TO
-22.215195148030958,-49.65422797952135,garca,SP
-21.9112967752568,-47.61458014131054,descalvado,SP
-21.033870859029175,-51.20944290943332,guaracai,SP
-14.919352278539703,-51.076397726981355,aruana,GO
-7.290350164982796,-35.60678208490489,inga,PB
-27.119046553974414,-49.9823040363216,taio,SC
-27.58775875899843,-52.09349604766884,gaurama,RS
-24.040090372058117,-46.500080401724574,praia grande,SP
-16.05064064120628,-43.50861524760448,janauba,MG
-9.96720881782251,-57.37374133857094,nova monte verde,MT
-24.1073522833146,-46.66377661635681,mongagua,SP
-21.266002147694586,-48.550246596491206,monte alto,SP
-6.596782942755619,-42.27087932622622,sao joao do piaui,PI
-15.36422106916175,-54.309558828962444,primavera do leste,MT
-22.75733215842773,-43.69105893412315,seropedica,RJ
-26.90330372804459,-49.23643799508018,indaial,SC
-17.756378844689596,-41.48675903419068,teofilo otoni,MG
-26.722572039845403,-50.002034194654755,santa terezinha,SC
-15.456065347311915,-47.611218354999984,planaltina de goias,GO
-17.653068273891105,-39.398086638788314,caravelas,BA
-12.62276400860102,-38.98891505332199,muritiba,BA
-23.02085304603783,-46.78754885430955,itatiba,SP
-20.449749925468744,-45.93816767748624,piumhi,MG
-24.72184670282678,-51.89480277025537,pitanga,PR
-17.717270934636083,-42.50936721316194,capelinha,MG
-23.411031653723978,-47.62423411313194,ipero,SP
-22.304848853300896,-51.555375754383924,tarabai,SP
-20.017113644056124,-51.20584907280393,aparecida do taboado,MS
-31.32149665637882,-52.079756683090544,sao lourenco do sul,RS
-27.45108952637828,-48.6595778475504,biguacu,SC
-20.36220979499574,-41.133989249999985,venda nova do imigrante,ES
-24.077810726840422,-49.825994405700655,arapoti,PR
-25.654757873189688,-49.31297948451286,fazenda rio grande,PR
-24.112015828859647,-49.46451636537758,senges,PR
-19.852175401413525,-40.16232644096229,aracruz,ES
-29.35140975624367,-50.80981389026085,canela,RS
-6.345883803611697,-47.38819129222087,porto franco,MA
-28.959105878886266,-51.55035009262963,veranopolis,RS
-31.505869225249548,-53.70328646745796,candiota,RS
-18.962662706510645,-46.26185766957225,carmo do paranaiba,MG
-14.281352859814438,-38.99363098818479,itacare,BA
-17.696710004703093,-43.33133052968589,desembargador otoni,MG
-22.932425388383955,-46.273920081666084,joanopolis,SP
-24.468510326368445,-47.81359039418567,registro,SP
-12.09865924816063,-56.10824571646341,ipiranga do norte,MT
-5.559312749999973,-37.70486724999997,felipe guerra,RN
-21.24000042737454,-47.97671102347739,dumont,SP
-23.569589860512792,-48.10782629376472,itapetininga,SP
-19.738319999999973,-45.265925249999995,bom despacho,MG
-19.686087404171484,-43.93296835528174,lagoa santa,MG
-27.913888999638925,-52.26017833411778,estacao,RS
-21.3586664986783,-51.853737999263885,panorama,SP
-8.677140797509633,-35.59014796671989,palmares,PE
-19.307464146564698,-48.91925921108425,prata,MG
-21.276343536660555,-48.828943690502285,santa adelia,SP
-22.839155334631386,-42.21842532272788,iguaba grande,RJ
-20.03925222507852,-44.13345882703926,sarzedo,MG
-22.095859367839935,-48.3352860413272,dourado,SP
-18.325901886720086,-53.70953267436285,alcinopolis,MS
-6.1756427582369575,-38.66143168952984,limoeiro do norte,CE
-20.46444967033147,-47.12489301942735,ibiraci,MG
-23.79956733406653,-45.38860316448178,ilhabela,SP
-28.722742354105506,-49.281130591812484,icara,SC
-21.292716796176997,-43.419727268916986,paiva,MG
-20.895556340537976,-47.58742718903113,batatais,SP
-11.840359874131256,-49.706808993114855,formoso do araguaia,TO
-14.957403478566537,-49.55153919499284,itapaci,GO
-20.280219370382625,-50.25433961252989,fernandopolis,SP
-22.488489820270935,-43.503949770879196,miguel pereira,RJ
-22.903460323145516,-43.787664058741406,tocos,RJ
-22.73115980117568,-45.582321004512444,campos do jordao,SP
-18.19710189920081,-47.925399547236914,catalao,GO
-19.71002976015903,-43.97358750454051,sao jose da lapa,MG
-1.373625330805275,-48.335575464680204,marituba,PA
-18.434042768416028,-49.185398874592785,arapora,MG
-24.99320864368282,-51.461200906292326,turvo,PR
-15.162826483083403,-49.803818924617275,rubiataba,GO
-26.38836667022951,-53.52811624460968,guaruja do sul,SC
-22.79528929676362,-46.46297898685762,pedra bela,SP
-19.4857976201672,-47.13954994032488,perdizes,MG
-22.007637578015412,-45.28584586292503,jesuania,MG
-21.347916012037622,-43.759081667123375,antonio carlos,MG
-20.409966140806695,-45.131837748937194,itapecerica,MG
-21.325625056255014,-46.36806896176715,monte belo,MG
-5.191031569109313,-37.333718938735174,mossoro,RN
-23.18570157281077,-49.3851750278324,piraju,SP
-30.54735723057169,-52.52677198736251,encruzilhada do sul,RS
-19.95406504832307,-44.70698429121205,igaratinga,MG
-16.48891030027651,-50.376303525608165,sao luis de montes belos,GO
-21.918827893390446,-50.096199022282875,santa rosa,RS
-23.077702739086263,-45.18628221649502,lagoinha,SP
-7.753373149270981,-40.27941591748877,trindade,PE
-27.60382268298174,-53.62775659175132,redentora,RS
-6.487273948653168,-36.15395809161676,cuite,PB
-18.52484135211867,-54.72206755641666,coxim,MS
-12.952899545137557,-56.06042004350456,lucas do rio verde,MT
-14.067699539099412,-39.63916136872575,ibirataia,BA
-20.73738833244591,-48.90941119454965,olimpia,SP
-6.589455851816238,-39.07634305098255,cedro,CE
-20.06058894466493,-44.17537794324394,mario campos,MG
-23.76052401457943,-53.269304906567996,umuarama,PR
-14.709175401439325,-52.34256211837355,nova xavantina,MT
-28.756529810533465,-55.85317211303395,sao borja,RS
-22.059092761433817,-46.974546175393286,aguai,SP
-22.39396145766868,-46.78155465497486,itapira,SP
-26.1986851752122,-51.07291154070761,uniao da vitoria,PR
-22.846001693081014,-47.39623240288908,nova odessa,SP
-15.559343591445518,-49.946607600476554,itapuranga,GO
-6.478659870372844,-35.43410894253344,nova cruz,RN
-3.946479371824017,-39.43155343863344,apuiares,CE
-25.344735601007393,-49.27809427432584,almirante tamandare,PR
-27.591486514366537,-50.367444178569045,correia pinto,SC
-17.859165431183026,-42.864412007515696,itamarandiba,MG
-16.0513096765189,-54.8883529622841,juscimeira,MT
-16.448770220334026,-51.130279281397094,ipora,GO
-10.25148333288016,-36.88434921189416,cedro de sao joao,SE
-22.74509371721001,-47.422599471942405,santa barbara d'oeste,SP
-28.2187763812789,-52.72076770757394,sao joao da urtiga,RS
-16.087317713781108,-47.99347882946953,valparaiso de goias,GO
-15.703907006493619,-51.045270966967486,jussara,GO
-29.697569035343456,-49.991351169635365,capao da canoa,RS
-19.585819769855686,-46.96738584251676,araxa,MG
-20.904898711082275,-45.25666045441712,campo belo,MG
-20.757969460720567,-49.733971695758704,monte aprazivel,SP
-22.756052804510645,-46.00537977619092,socorro,SP
-21.14627808757524,-48.985496141302164,catanduva,SP
-26.469520369018056,-50.23375698361853,monte castelo,SC
-21.73847877272657,-48.689348670883135,tabatinga,SP
-7.135407735008404,-34.923112400120345,bayeux,PB
-28.405488604998183,-53.89612636999521,ijui,RS
-14.53963798891656,-57.72441021490981,tangara da serra,MT
-28.893238631321054,-53.016954527558,campos borges,RS
-21.374982657693103,-42.31757528728105,palma,MG
-13.524250118092697,-48.30596274999999,minacu,GO
-21.381958043461516,-42.170356880205375,miracema,RJ
-22.75691664052966,-50.58635350354187,taruma,SP
-26.595472252346305,-49.81983296901693,sao francisco do sul,SC
-20.90630265953993,-49.27103152825367,cedral,SP
-7.986777346069144,-34.99651885425045,camaragibe,PE
-29.81479981993678,-51.58940079452066,lajeado,RS
-23.038995364769,-49.14939437499998,cerqueira cesar,SP
-20.06154950052652,-49.068303726911985,frutal,MG
-23.18969109734693,-46.166737757397755,igarata,SP
-16.080768899368515,-48.05878332012402,novo gama,GO
-29.832098633461342,-51.146876453719436,sapucaia do sul,RS
-23.95145363472394,-46.99985132390702,juquitiba,SP
-23.776146537870957,-52.44962837269716,terra boa,PR
-19.847226046800657,-43.15963012040587,joao monlevade,MG
-13.43807580921328,-49.145702068448564,porangatu,GO
-6.446831492340089,-46.18834426118004,formosa da serra negra,MA
-23.014936621572964,-47.52866512923727,rafard,SP
-29.85199246917771,-50.06690688738297,rainha do mar,RS
-21.026769094902598,-48.04011553759216,pontal,SP
-27.205392167546158,-49.63595946378115,rio do sul,SC
-22.84065255692372,-43.51782046652286,nilopolis,RJ
-21.56108599132654,-55.26415265719214,maracaju,MS
-27.85435438815655,-53.77867067423099,santo augusto,RS
-5.304118731305136,-38.91950807926209,banabuiu,CE
-17.885567949136906,-44.069707851349136,buenopolis,MG
-7.346874387288338,-39.307200830237164,barbalha,CE
-22.06863808634212,-50.30257182527251,quintana,SP
-8.887572450658347,-39.03429060588781,chorrocho,BA
-20.421499051285117,-49.945865557751134,votuporanga,SP
-10.749682195066931,-38.14551703064617,poco verde,SE
-2.446749902617311,-54.71348996724063,santarem,PA
-29.46143975187543,-52.10013708591258,santa clara do sul,RS
-23.718560220883553,-47.22471388218313,ibiuna,SP
-23.000528983578292,-47.46260846710718,capivari,SP
-12.872328775731184,-46.997440423228596,arraias,TO
-7.028592465826634,-37.28140701459547,patos,PB
-12.09418617680546,-63.59207057466712,sao francisco do guapore,RO
-14.87060074677942,-40.85479035299258,vitoria da conquista,BA
-14.590289359774747,-39.286132584608055,urucuca,BA
-28.487581225204774,-50.96855754151778,vacaria,RS
-19.697702791222145,-46.17217891616524,campos altos,MG
-10.874756557594184,-37.109940219995295,nossa senhora do socorro,SE
-29.521786576341988,-52.01198742551239,cruzeiro do sul,RS
-21.365232826022662,-42.68316153012525,cataguases,MG
-15.66095753573734,-56.131069653131576,varzea grande,MT
-22.241971218726096,-45.749270966307186,santa rita do sapucai,MG
-21.259473832497633,-48.32085220857483,jaboticabal,SP
-24.787579775335082,-47.60003823193584,ilha comprida,SP
-16.23889004012115,-44.44435559956224,brasilia de minas,MG
-8.116490256792282,-35.14065459486124,moreno,PE
-25.653192918283505,-53.737947726369036,capanema,PR
-20.913903491126348,-42.08401692175683,tombos,MG
-28.783724194968777,-52.80963549999995,espumoso,RS
